  Page 1                                    Sat Jul 14 17:01:33 2018

  ******************************************************************
  *                           E P A N E T                          *
  *                   Hydraulic and Water Quality                  *
  *                   Analysis for Pipe Networks                   *
  *                         Version 2.00.12                        *
  ******************************************************************
  
  Scenario: Average Day  
  Date: 8/16/2016 4:09:48 PM  
   
      Input Data File ................... ../Data/final_input.inp
      Number of Junctions................ 1782
      Number of Reservoirs............... 4
      Number of Tanks ................... 0
      Number of Pipes ................... 1985
      Number of Pumps ................... 6
      Number of Valves .................. 4
      Headloss Formula .................. Hazen-Williams
      Hydraulic Timestep ................ 15.00 min
      Hydraulic Accuracy ................ 0.001000
      Status Check Frequency ............ 2
      Maximum Trials Checked ............ 10
      Damping Limit Threshold ........... 0.000000
      Maximum Trials .................... 100
      Quality Analysis .................. None
      Specific Gravity .................. 1.00
      Relative Kinematic Viscosity ...... 1.00
      Relative Chemical Diffusivity ..... 1.00
      Demand Multiplier ................. 1.00
      Total Duration .................... 30.00 min
      Reporting Criteria:
         All Nodes
         All Links
   
   
  Hydraulic Status:
  -----------------------------------------------------------------------
     0:00:00: Balanced after 9 trials
     0:00:00: Reservoir 3001 is emptying
     0:00:00: Reservoir 3003 is closed
     0:00:00: Reservoir 3004 is closed
     0:00:00: Reservoir 3006 is emptying
     0:00:00: PRV 4001 closed
     0:00:00: PRV 4002 closed
     0:00:00: PRV 4003 closed
   
     0:15:00: Balanced after 7 trials
     0:15:00: PRV 4004 changed from active to open
   
     0:30:00: Balanced after 1 trials
   
   
  Node Results at 0:00:00 hrs:
  ----------------------------------------------
                     Demand      Head  Pressure
  61238                8.43   7297.80    123.40
  61239                8.43   7297.84    115.19
  61240                8.43   7297.91    112.62
  61241                8.43   7297.81    124.71
  61242                8.43   7297.81    121.67
  61243                8.43   7297.81    116.04
  61244                8.43   7297.81    119.08
  61245                8.43   7297.81    121.24
  61246                8.43   7297.81    120.37
  61247                8.43   7297.84    112.59
  61248                8.43   7298.09    111.83
  61249                8.43   7298.45    105.49
  61250                8.43   7298.87     90.50
  61251                8.43   7297.77    111.26
  61252                8.43   7297.77    108.66
  61253                8.43   7297.82    109.11
  61254                8.43   7297.77    114.29
  61255                8.43   7297.81    113.44
  61256                8.43   7297.97    107.01
  61257                8.43   7298.09     99.70
  61258                8.43   7297.99    103.55
  61259                8.43   7298.21     94.12
  61260                8.43   7298.20     97.14
  61261                8.43   7298.21     97.15
  61262                8.43   7298.15    102.76
  61263                8.43   7298.17    100.17
  61264                8.43   7298.40     96.80
  61265                8.43   7298.29    103.25
  61266                8.43   7298.39    101.99
  61267                8.43   7298.39     97.66
  61268                8.43   7298.40     93.33
  61269                8.43   7298.42     87.71
  61270                8.43   7298.58     86.05
  61271                8.43   7298.58     76.51
  61272                8.43   7298.56     85.17
  61273                8.43   7298.71     80.90
  61274                8.43   7298.63     85.20
  61275                8.43   7298.46     88.59
  61276                8.43   7298.47     91.63
  61277                8.43   7299.14     77.19
  61278                8.43   7299.13     80.65
  61279                8.43   7299.12     73.71
  61280                8.43   7299.14     68.52
  61281                8.43   7299.58     75.65
  61282                8.43   7299.23     68.56
  61283                8.43   7299.11     90.61
  61284                8.43   7299.08     68.49
  61285                8.43   7315.22     60.32
  61286                8.43   7315.22     60.32
  61287                8.43   7315.22     73.75
  61288                8.43   7315.21     69.42
  61289                8.43   7315.21     69.42
  61290                8.43   7315.21     71.59
  61291                8.43   7315.21     71.15
  61292                8.43   7315.21     75.49
  61293                8.43   7315.22     70.29
  61294                8.43   7315.24     60.77
  61295                8.43   7315.24     59.03
  61296                8.43   7315.22     71.59
  61297                8.43   7315.21     63.79
  61298                8.43   7315.26     57.31
  61299                8.43   7315.23     63.79
  61300                8.43   7315.22     65.09
  61301                8.43   7315.22     65.09
  61302                8.43   7301.61     63.53
  61303                8.43   7315.27     58.61
  61304                8.43   7315.23     62.93
  61305                8.43   7315.23     56.00
  61306                8.43   7315.23     56.43
  61307                8.43   7315.23     61.20
  61308                8.43   7315.23     53.83
  61309                8.43   7315.23     62.93
  61310                8.43   7315.23     56.00
  61364                8.43   7297.72    129.00
  61373                0.00   7301.61     62.66
  61383                0.00   7301.06     64.59
  61384                0.00   7301.07     68.92
  61393                0.00   7301.10     64.61
  61426                0.00   7297.73    145.47
  61427                0.00   7297.60    125.48
  61429                0.00   7297.73    136.81
  61447                0.00   7297.81    120.81
  61459                0.00   7299.11     89.74
  61460                0.00   7299.13     79.78
  61461                0.00   7299.12     72.85
  61462                0.00   7299.14     76.32
  61463                0.00   7299.14     67.66
  61464                0.00   7299.58     74.78
  61465                0.00   7299.23     67.70
  61466                0.00   7299.08     67.63
  61472                0.00   7298.58     75.65
  61473                0.00   7298.42     86.84
  61474                0.00   7298.87     89.64
  61475                0.00   7298.39    101.13
  61476                0.00   7298.39     96.80
  61477                0.00   7298.40     92.47
  61478                0.00   7298.56     84.30
  61479                0.00   7298.71     80.03
  61480                0.00   7298.63     84.33
  61481                0.00   7298.47     90.76
  61482                0.00   7298.46     87.73
  61483                0.00   7297.77    110.39
  61484                0.00   7297.77    113.42
  61485                0.00   7297.81    112.57
  61486                0.00   7297.82    108.25
  61487                0.00   7297.84    115.19
  61488                0.00   7297.75    134.65
  61489                0.00   7297.75    123.81
  61490                0.00   7297.73    124.67
  61491                0.00   7298.45    104.62
  61492                0.00   7298.09    110.96
  61493                0.00   7298.40     95.93
  61494                0.00   7298.21     93.25
  61495                0.00   7298.20     96.28
  61496                0.00   7298.17     99.30
  61497                0.00   7298.21     96.28
  61498                0.00   7298.15     99.29
  61499                0.00   7298.09     98.83
  61500                0.00   7298.29    102.39
  61501                0.00   7297.99    102.69
  61502                0.00   7297.77    107.79
  61503                0.00   7297.97    106.15
  61504                0.00   7297.74    119.48
  61505                0.00   7297.73    125.54
  61506                0.00   7297.73    127.71
  61507                0.00   7297.74    125.11
  61508                0.00   7297.78    119.93
  61509                0.00   7297.91    111.75
  61510                0.00   7297.84    112.59
  61511                0.00   7297.84    114.32
  61512                0.00   7297.81    115.18
  61513                0.00   7297.81    118.21
  61514                0.00   7297.81    123.84
  61515                0.00   7297.81    120.38
  61516                0.00   7297.80    122.54
  61517                0.00   7297.79    126.00
  61518                0.00   7297.78    126.43
  61519                0.00   7297.81    119.51
  61520                0.00   7297.78    132.49
  61521                0.00   7297.77    126.42
  61522                0.00   7297.74    130.74
  61523                0.00   7300.40     62.14
  61524                0.00   7300.42     68.21
  61525                0.00   7300.41     68.64
  61526                0.00   7300.40     64.30
  61527                0.00   7300.38     69.49
  61528                0.00   7299.57     67.84
  61529                0.00   7299.77     71.83
  61530                0.00   7299.57     69.14
  61531                0.00   7299.42     79.48
  61532                0.00   7299.32     76.40
  61533                0.00   7299.17     78.93
  61534                0.00   7299.15     83.69
  61535                0.00   7299.00     84.06
  61536                0.00   7298.60     84.32
  61537                0.00   7298.60     85.62
  61538                0.00   7298.20     89.35
  61539                0.00   7298.20     91.51
  61540                0.00   7298.05     96.21
  61541                0.00   7298.05     95.35
  61542                0.00   7298.07    106.62
  61543                0.00   7298.00    100.53
  61544                0.00   7297.99     97.92
  61545                0.00   7299.74     98.68
  61546                0.00   7299.98     91.42
  61547                0.00   7299.90     93.55
  61548                0.00   7299.99     90.12
  61549                0.00   7300.09     88.87
  61550                0.00   7300.10     85.84
  61551                0.00   7300.49     78.64
  61552                0.00   7300.39     79.03
  61553                0.00   7300.31     85.49
  61554                0.00   7300.39     82.06
  61555                0.00   7300.34     79.87
  61556                0.00   7300.51     73.45
  61557                0.00   7300.44     74.72
  61558                0.00   7300.37     76.42
  61559                0.00   7300.41     74.27
  61560                0.00   7300.39     72.96
  61561                0.00   7300.38     70.36
  61564                0.00   7297.72    128.14
  61565                0.00   7297.67    122.91
  61566                0.00   7297.60    122.45
  61567                0.00   7297.58    123.74
  61568                0.00   7297.56    128.93
  61569                0.00   7297.56    125.90
  61570                0.00   7297.56    122.87
  61571                0.00   7297.56    122.87
  61574                0.00   7297.57    123.74
  61575                0.00   7297.59    121.14
  61576                0.00   7297.56    118.97
  61577                0.00   7297.57    112.47
  61578                0.00   7297.70    115.13
  61579                0.00   7297.75    111.25
  61580                0.00   7297.67    115.55
  61581                0.00   7297.73    110.81
  61582                0.00   7297.76    107.79
  61583                0.00   7297.87    105.67
  61584                0.00   7297.87    104.37
  61585                0.00   7297.76    102.16
  61586                0.00   7297.74    107.35
  61587                8.43   7298.81     80.08
  61588                8.43   7298.93     68.00
  61589                8.43   7298.76     66.63
  61590                8.43   7298.73     77.45
  61591                8.43   7298.91     83.59
  61592                8.43   7298.87     71.01
  61593                8.43   7298.86     79.67
  61594                0.00   7308.76     14.19
  61595                8.43   7300.80     70.97
  61596                8.43   7300.96     66.28
  61597                8.43   7300.85     72.73
  61598                8.43   7300.93     70.17
  61599                8.43   7300.90     80.12
  61600                8.43   7300.88     81.41
  61601                8.43   7300.99     64.12
  61602                8.43   7300.94     71.47
  61603                8.43   7300.89     77.08
  61604                8.43   7300.84     86.59
  61605                8.43   7300.79     76.17
  61606                8.43   7300.77     82.23
  61607                8.43   7299.95     93.14
  61608                8.43   7297.84    108.69
  61609                8.43   7297.71    119.47
  61610                8.43   7298.90     75.35
  61611                8.43   7298.83     76.19
  61612                8.43   7298.76     82.22
  61613                8.43   7298.78     81.80
  61614                0.00   7300.96     65.41
  61615                0.00   7300.61     67.86
  61616                0.00   7300.80     70.11
  61617                0.00   7300.93     69.30
  61618                0.00   7300.85     71.86
  61619                0.00   7300.90     79.25
  61620                0.00   7300.88     80.54
  61621                0.00   7298.90     74.48
  61622                0.00   7298.83     75.32
  61623                8.43   7298.50     91.64
  61624                0.00   7298.50     90.78
  61625                8.43   7298.61     86.06
  61626                0.00   7298.61     85.19
  61627                0.00   7298.78     80.93
  61628                8.43   7298.69     92.59
  61629                0.00   7298.69     91.73
  61630                0.00   7298.76     81.36
  61631                8.43   7298.67     91.72
  61632                0.00   7298.67     90.85
  61633                8.43   7298.30    100.22
  61634                0.00   7298.30     99.36
  61635                8.43   7298.21    104.08
  61636                0.00   7298.21    103.22
  61637                8.43   7298.13    112.28
  61638                0.00   7298.13    111.41
  61639                8.43   7298.13    107.95
  61640                0.00   7298.13    107.08
  61641                8.43   7298.13    104.91
  61642                0.00   7298.13    104.05
  61643                8.43   7298.54     98.59
  61644                0.00   7298.54     97.73
  61645                0.00   7298.93     67.13
  61646                0.00   7298.81     66.21
  61647                0.00   7298.76     65.76
  61648                0.00   7298.73     76.58
  61649                0.00   7298.91     82.72
  61650                0.00   7298.87     70.14
  61651                0.00   7298.86     78.80
  61652                8.43   7298.38     92.03
  61653                8.43   7298.58     91.24
  61654                8.43   7298.43     98.11
  61655                8.43   7298.26    105.40
  61656                8.43   7298.09    108.37
  61657                8.43   7298.32     96.33
  61658                8.43   7298.21    103.65
  61659                8.43   7298.13    110.55
  61660                0.00   7298.38     91.16
  61661                0.00   7298.58     90.38
  61662                0.00   7298.26    104.54
  61663                0.00   7298.09    107.50
  61664                0.00   7298.32     95.47
  61665                0.00   7298.43     97.24
  61666                0.00   7298.21    102.79
  61667                0.00   7298.13    109.68
  61668                8.43   7297.96    113.94
  61669                8.43   7297.85    123.86
  61670                8.43   7297.76    131.62
  61671                8.43   7297.76    123.82
  61672                8.43   7297.88    123.87
  61673                8.43   7298.01    117.43
  61674                0.00   7297.96    113.08
  61675                0.00   7297.85    122.99
  61676                0.00   7297.76    130.75
  61677                0.00   7298.01    116.56
  61678                0.00   7297.88    123.01
  61679                0.00   7297.76    122.95
  61680                8.43   7297.75    137.68
  61681                8.43   7297.75    142.88
  61682                8.43   7297.73    139.41
  61683                8.43   7297.73    128.57
  61684                8.43   7297.73    132.91
  61685                8.43   7297.73    135.51
  61686                0.00   7297.75    136.82
  61687                0.00   7297.75    142.01
  61688                0.00   7297.73    138.54
  61689                0.00   7297.73    127.71
  61690                0.00   7297.73    132.04
  61691                0.00   7297.73    134.64
  61692                0.00   7297.71    118.60
  61693                0.00   7297.84    107.82
  61694                0.00   7299.95     92.27
  61695                8.43   7300.20     86.31
  61696                0.00   7300.20     85.45
  61697                0.00   7300.77     81.36
  61698                0.00   7300.79     75.30
  61699                0.00   7300.99     64.56
  61700                0.00   7300.94     70.60
  61701                0.00   7300.89     76.21
  61702                0.00   7300.84     85.73
  61703                8.43   7298.72     77.44
  61704                8.43   7298.61     91.26
  61706                8.43   7323.83     27.66
  61707                8.43   7315.56     32.74
  61708                8.43   7319.94     19.04
  61710                8.43   7316.07     32.96
  61712                8.43   7310.79     26.34
  61713                8.43   7310.79     23.74
  61715                8.43   7247.83     31.56
  61716                8.43   7247.88     31.58
  61718                8.43   7249.48     24.47
  61719                8.43   7238.44     38.32
  61720                8.43   7246.27     36.51
  61721                8.43   7246.42     36.58
  61722                8.43   7257.43     14.49
  61723                8.43   7260.10     16.08
  61725                0.00   7297.56    128.93
  61726                8.43   7301.06     61.99
  61727                8.43   7301.06     61.99
  61728                0.00   7301.06     61.12
  61729                8.43   7249.77     38.90
  61731                8.43   7253.35     33.08
  61732                8.43   7253.42     33.11
  61734                8.43   7255.32     22.67
  61735                8.43   7255.35     24.85
  61736                8.43   7255.32     26.14
  61738                8.43   7257.26     14.41
  61740                8.43   7255.40     22.70
  61741                8.43   7255.35     24.85
  61744                8.43   7245.30     30.46
  61745                8.43   7244.40     37.00
  61746                8.43   7247.09     23.44
  61747                8.43   7317.66     37.98
  61748                8.43   7315.84     45.00
  61749                8.43   7318.82     35.89
  61750                8.43   7321.04     27.75
  61751                8.43   7318.70     26.74
  61752                8.43   7316.04     47.68
  61753                8.43   7315.53     41.83
  61755                8.43   7304.22     36.49
  61756                8.43   7298.86     38.50
  61757                8.43   7300.70     47.10
  61758                8.43   7300.70     56.63
  61760                8.43   7291.30     28.73
  61761                8.43   7289.10     29.07
  61762                8.43   7290.05     44.65
  61763                8.43   7290.05     52.02
  61765                8.43   7290.20     19.15
  61767                8.43   7278.75     25.46
  61768                8.43   7267.27     22.65
  61769                8.43   7274.54     21.47
  61770                8.43   7262.33     22.68
  61771                8.43   7267.26     21.78
  61772                8.43   7274.52     12.79
  61774                8.43   7315.30     64.69
  61775                8.43   7315.30     69.89
  61777                8.43   7320.00     22.53
  61778                8.43   7319.99     22.53
  61780                8.43   7299.09     90.16
  61781                0.00   7299.09     89.18
  61782                8.43   7299.60     77.39
  61783                0.00   7299.60     76.50
  61784                8.43   7301.34     65.14
  61785                0.00   7301.34     64.16
  61786                8.43   7298.70     92.16
  61787                0.00   7298.70     91.27
  61788                8.43   7300.52     72.16
  61789                0.00   7300.52     71.11
  61790                0.00   7301.34     64.16
  61791                8.43   7315.61     47.50
  61792                8.43   7315.61     47.50
  61794                8.43   7315.70     46.23
  61795                8.43   7315.71     46.24
  61797                8.43   7315.70     38.86
  61799                8.43   7315.84     36.76
  61801                8.43   7315.90     45.02
  61803                8.43   7316.42     46.11
  61804                8.43   7316.42     53.48
  61806                8.43   7315.54     50.06
  61807                8.43   7315.54     50.06
  61809                8.43   7315.30     64.69
  61811                8.43   7315.30     70.33
  61813                8.43   7315.25     61.64
  61814                8.43   7315.24     54.27
  61815                8.43   7315.24     54.27
  61817                8.43   7315.24     67.27
  61818                8.43   7315.24     69.00
  61820                8.43   7315.24     72.03
  61822                8.43   7315.25     50.80
  61823                8.43   7315.28     58.62
  61824                8.43   7315.25     50.80
  61826                8.43   7315.28     46.05
  61827                8.43   7315.28     46.05
  61829                8.43   7315.40     48.70
  61830                8.43   7315.33     42.18
  61832                8.43   7315.33     31.34
  61834                8.43   7315.39     48.70
  61836                8.43   7315.69     39.30
  61837                8.43   7315.69     39.30
  61839                8.43   7317.29     38.69
  61841                8.43   7317.29     38.69
  61842                8.43   7317.29     42.15
  61843                8.43   7317.28     47.35
  61845                8.43   7317.28     35.22
  61847                8.43   7318.71     26.74
  61849                8.43   7318.75     34.12
  61850                8.43   7318.75     38.02
  61852                8.43   7318.75     30.22
  61854                8.43   7320.78     27.63
  61856                8.43   7319.97     30.32
  61857                8.43   7319.97     31.18
  61859                8.43   7318.93     35.93
  61861                8.43   7316.04     47.68
  61863                8.43   7316.47     39.63
  61864                8.43   7316.10     50.31
  61865                8.43   7316.03     37.27
  61866                8.43   7316.02     35.54
  61868                8.43   7316.44     39.62
  61870                8.43   7316.03     40.31
  61871                8.43   7316.03     40.31
  61873                8.43   7316.03     44.64
  61875                8.43   7316.10     52.91
  61877                8.43   7301.96     37.68
  61878                8.43   7306.11     32.98
  61879                8.43   7301.45     35.29
  61880                8.43   7301.96     40.71
  61882                8.43   7302.20     37.78
  61884                8.43   7305.22     29.13
  61886                8.43   7302.31     32.63
  61888                8.43   7300.95     41.14
  61889                8.43   7300.42     47.84
  61890                8.43   7299.53     40.96
  61893                8.43   7298.86     24.64
  61894                8.43   7300.94     45.47
  61896                8.43   7300.70     52.30
  61897                8.43   7300.70     54.90
  61899                8.43   7300.70     50.13
  61901                8.43   7300.69     47.09
  61903                8.43   7300.92     41.13
  61905                8.43   7300.42     52.18
  61907                8.43   7300.37     48.25
  61909                8.43   7246.27     35.65
  61911                8.43   7244.45     37.03
  61913                8.43   7245.07     39.03
  61915                8.43   7245.28     30.45
  61917                8.43   7246.65     32.78
  61919                8.43   7247.37     23.56
  61921                8.43   7247.09     19.54
  61923                8.43   7249.43     24.45
  61925                8.43   7249.10     23.44
  61926                8.43   7249.10     21.27
  61928                8.43   7248.71     28.04
  61929                8.43   7248.71     28.04
  61931                8.43   7248.20     27.82
  61932                8.43   7248.46     31.83
  61933                8.43   7248.46     31.83
  61935                8.43   7248.20     27.82
  61937                8.43   7262.33     22.68
  61939                8.43   7267.85     22.03
  61941                8.43   7263.57     16.28
  61943                8.43   7278.15     25.20
  61945                8.43   7274.52     14.96
  61946                8.43   7274.52      8.89
  61948                8.43   7274.52     20.59
  61950                8.43   7289.18     29.11
  61952                8.43   7291.19     28.68
  61954                8.43   7290.91     35.06
  61955                8.43   7290.91     35.06
  61957                8.43   7290.40     41.34
  61958                8.43   7290.40     41.34
  61960                8.43   7289.47     38.33
  61962                8.43   7290.02     44.64
  61964                0.00   7248.99     38.56
  61965                0.00   7335.02     25.57
  61966                0.00   7326.19     21.75
  61967                0.00   7297.74    142.88
  61968                0.00   7297.74    142.01
  100001               0.00   7315.29     62.31
  100002               0.00   7315.29     67.64
  100003               0.00   7315.29     57.97
  100004               0.00   7315.30     60.66
  100005               0.00   7315.30     65.30
  100006               0.00   7315.31     59.71
  100007               0.00   7315.30     62.79
  100008               0.00   7315.30     65.82
  100009               0.00   7315.40     50.44
  100010               0.00   7315.40     51.17
  100011               0.00   7315.35     55.18
  100012               0.00   7315.30     62.35
  100013               0.00   7315.46     46.09
  100014               0.00   7315.30     50.95
  100015               0.00   7315.30     54.81
  100016               0.00   7315.30     60.36
  100017               0.00   7315.30     57.84
  100018               0.00   7315.30     63.56
  600001               0.00   7315.53     40.96
  600002               0.00   7315.61     46.63
  600003               0.00   7315.70     38.00
  600004               0.00   7315.71     45.37
  600005               0.00   7315.84     35.90
  600006               0.00   7315.90     44.15
  600007               0.00   7317.29     37.82
  600008               0.00   7315.54     49.20
  600009               0.00   7315.30     69.02
  600010               0.00   7315.30     63.83
  600011               0.00   7315.30     69.46
  600012               0.00   7315.24     71.17
  600013               0.00   7315.24     68.13
  600014               0.00   7316.42     52.61
  600015               0.00   7319.99     21.66
  600016               0.00   7318.71     25.87
  600017               0.00   7320.78     26.77
  600018               0.00   7318.75     29.36
  600019               0.00   7318.75     37.16
  600020               0.00   7319.97     30.32
  600021               0.00   7318.93     35.07
  600022               0.00   7317.28     46.49
  600023               0.00   7317.28     34.35
  600024               0.00   7315.69     38.43
  600025               0.00   7315.33     30.48
  600026               0.00   7315.33     41.31
  600027               0.00   7315.39     47.83
  600028               0.00   7315.28     45.19
  600029               0.00   7315.25     49.94
  600030               0.00   7315.24     59.90
  600031               0.00   7315.24     58.17
  600032               0.00   7315.26     56.44
  600033               0.00   7316.04     46.82
  600034               0.00   7315.40     51.74
  600035               0.00   7315.27     57.75
  600036               0.00   7315.21     74.62
  600037               0.00   7315.21     70.29
  600038               0.00   7315.21     68.55
  600039               0.00   7315.22     72.89
  600040               0.00   7315.24     53.40
  600041               0.00   7315.22     59.46
  600042               0.00   7315.21     62.92
  600043               0.00   7315.23     62.93
  600044               0.00   7315.22     69.42
  600045               0.00   7315.22     64.22
  600046               0.00   7319.94     18.17
  600047               0.00   7310.79     22.88
  600048               0.00   7316.07     32.10
  600049               0.00   7316.44     38.76
  600050               0.00   7316.02     34.67
  600051               0.00   7316.03     39.45
  600052               0.00   7316.03     43.78
  600053               0.00   7305.22     28.26
  600054               0.00   7302.31     31.76
  600055               0.00   7298.86     23.77
  600056               0.00   7302.20     36.92
  600057               0.00   7301.96     39.85
  600058               0.00   7299.53     40.09
  600059               0.00   7300.94     44.61
  600060               0.00   7300.92     40.26
  600061               0.00   7300.70     49.27
  600062               0.00   7300.69     46.23
  600063               0.00   7300.37     47.39
  600064               0.00   7300.42     51.31
  600065               0.00   7315.23     55.13
  600066               0.00   7316.10     52.04
  600067               0.00   7315.23     52.96
  600068               0.00   7315.23     55.56
  600069               0.00   7315.23     60.33
  600070               0.00   7315.23     62.06
  600071               0.00   7300.70     54.03
  600072               0.00   7300.70     55.76
  600073               0.00   7290.20     18.28
  600074               0.00   7291.19     27.81
  600075               0.00   7289.18     28.24
  600076               0.00   7290.91     34.19
  600077               0.00   7289.47     37.47
  600078               0.00   7290.40     40.47
  600079               0.00   7290.02     43.77
  600080               0.00   7290.05     51.15
  600081               0.00   7274.52      8.02
  600082               0.00   7274.52     11.92
  600083               0.00   7278.15     24.33
  600084               0.00   7274.52     19.72
  600085               0.00   7267.85     21.17
  600086               0.00   7263.57     15.41
  600087               0.00   7260.10     15.21
  600088               0.00   7262.33     21.81
  600089               0.00   7249.10     20.41
  600090               0.00   7257.26     13.54
  600091               0.00   7248.71     27.17
  600092               0.00   7249.43     23.59
  600093               0.00   7247.09     18.67
  600094               0.00   7247.37     22.69
  600095               0.00   7255.32     25.27
  600096               0.00   7255.40     21.84
  600097               0.00   7255.35     23.98
  600098               0.00   7248.20     26.95
  600099               0.00   7248.46     30.96
  600100               0.00   7247.88     30.71
  600101               0.00   7246.65     31.91
  600102               0.00   7245.28     29.59
  600103               0.00   7253.42     32.25
  600104               0.00   7246.27     34.78
  600105               0.00   7246.42     35.71
  600106               0.00   7244.45     36.16
  600107               0.00   7245.07     38.16
  600108               0.00   7249.76     34.13
  600109            1500.62   7206.74     25.02
  3001             -8492.31   7310.00      0.00  Reservoir
  3003                -0.02   7135.00      0.00  Reservoir
  3004                -0.02   7135.00      0.00  Reservoir
  3006             -1311.00   7131.60      0.00  Reservoir
   
   
  Link Results at 0:15:00 hrs:
  ----------------------------------------------
                       Flow  Velocity  Headloss
  Link                  gpm       fps   /1000ft
  ----------------------------------------------
  2012                 0.60      0.00      0.00
  2013                43.60      0.28      0.06
  2014                27.95      0.18      0.03
  2015             -1517.15      1.08      0.20
  2025               122.04      0.78      0.43
  2026              -254.76      0.72      0.22
  2027               465.34      0.74      0.17
  2028               -43.79      0.28      0.06
  2029              -194.00      1.24      1.02
  2030               -40.46      0.26      0.06
  2031                86.84      0.55      0.23
  2032              -155.78      0.44      0.09
  2033                77.78      0.50      0.19
  2034              -141.39      0.40      0.07
  2035               -36.46      0.23      0.04
  2036               -44.52      0.28      0.07
  2037               -55.54      0.35      0.10
  2038                -6.99      0.04      0.00
  2041               -55.45      0.35      0.10
  2042              -347.62      0.99      0.40
  2043               184.85      0.52      0.13
  2045               -22.02      0.14      0.02
  2046              -121.69      0.35      0.06
  2047              -150.69      0.43      0.09
  2048               411.12      1.17      0.54
  2049              -407.47      1.16      0.53
  2050               -17.21      0.11      0.01
  2051                18.65      0.12      0.02
  2052               -43.91      0.28      0.07
  2054                -7.67      0.05      0.00
  2057               -11.70      0.07      0.01
  2060               208.34      0.59      0.15
  2061              -156.73      0.44      0.09
  2063               505.79      0.81      0.19
  2064              -235.75      0.67      0.19
  2065               401.49      1.14      0.52
  2067               -90.53      0.58      0.25
  2068               -54.66      0.35      0.10
  2071                50.37      0.32      0.08
  2072               -53.71      0.34      0.09
  2074               -69.18      0.44      0.15
  2075               -12.61      0.08      0.01
  2076               -53.07      0.34      0.10
  2079               -86.11      0.55      0.23
  2082               141.28      0.90      0.56
  2083                 4.55      0.03      0.00
  2084               655.12      1.05      0.31
  2086               578.65      0.92      0.25
  2087                65.92      0.42      0.14
  2088                86.44      0.25      0.03
  2090              -109.07      0.70      0.35
  2091                70.71      0.45      0.16
  2093               -32.75      0.21      0.04
  2095               -35.20      0.22      0.04
  2096              -118.01      0.75      0.41
  2100                16.63      0.11      0.01
  2101               -61.12      0.39      0.12
  2102                56.25      0.36      0.10
  2105                22.61      0.14      0.02
  2107                -2.12      0.01      0.00
  2108                -2.47      0.02      0.00
  2110               -10.52      0.07      0.00
  2114                 4.03      0.03      0.00
  2115              -255.03      0.72      0.22
  2118               -18.58      0.12      0.01
  2125               -50.43      0.32      0.08
  2126               211.08      0.60      0.16
  2127               -62.51      0.40      0.12
  2129               -54.46      0.35      0.10
  2130               -12.08      0.08      0.01
  2131                81.66      0.52      0.20
  2133                22.12      0.14      0.02
  2135                73.60      0.47      0.16
  2136                 4.51      0.01      0.00
  2137                -7.29      0.05      0.00
  2138                 3.54      0.02      0.00
  2141               150.34      0.96      0.64
  2143               -69.94      0.45      0.15
  2144               -72.96      0.47      0.17
  2145               -68.94      0.44      0.15
  2146                99.08      0.63      0.29
  2147               154.36      0.99      0.67
  2148              -138.12      0.88      0.54
  2150              -136.07      0.87      0.53
  2151                43.16      0.28      0.06
  2152               -60.68      0.39      0.12
  2153                 7.42      0.05      0.00
  2154              -150.41      0.43      0.08
  2155               -31.25      0.09      0.01
  2156                16.65      0.11      0.01
  2157                -6.38      0.04      0.00
  2158                45.14      0.13      0.01
  2162              -142.82      0.41      0.08
  2163               -20.87      0.13      0.02
  2164               -61.97      0.18      0.02
  2165               -18.07      0.12      0.01
  2166               -53.12      0.15      0.01
  2167              -178.08      0.51      0.12
  2168                11.22      0.07      0.00
  2169               127.19      0.36      0.06
  2170              -123.45      0.79      0.44
  2171               -82.29      0.53      0.21
  2172               -96.18      0.27      0.04
  2173                99.64      0.28      0.04
  2174                83.53      0.24      0.03
  2175                24.51      0.16      0.02
  2176                 4.03      0.03      0.00
  2177                62.40      0.18      0.02
  2178               -81.59      0.23      0.03
  2179               -26.13      0.17      0.02
  2180                 0.00      0.00      0.00
  2182               -59.66      0.38      0.12
  2183               -12.45      0.08      0.01
  2184               -78.26      0.50      0.19
  2185               -28.01      0.18      0.02
  2186                -7.66      0.05      0.00
  2187              -109.05      0.31      0.05
  2188               -61.52      0.39      0.12
  2189                 4.03      0.03      0.00
  2190               -62.42      0.40      0.12
  2191                94.01      0.27      0.04
  2192               -32.01      0.20      0.04
  2193               -10.21      0.07      0.00
  2194               184.52      0.52      0.12
  2195               -29.79      0.19      0.03
  2196               115.11      0.33      0.05
  2197                15.60      0.10      0.01
  2198               -40.69      0.26      0.06
  2199               -44.72      0.29      0.07
  2200                 3.96      0.03      0.00
  2203                -3.43      0.02      0.00
  2204               102.43      0.65      0.31
  2205              -105.91      0.68      0.33
  2206              -126.04      0.80      0.46
  2207               106.58      0.30      0.04
  2209                 8.06      0.05      0.00
  2211                69.83      0.45      0.15
  2212                45.23      0.29      0.07
  2213              -425.27      1.21      0.58
  2214                 3.26      0.02      0.00
  2215               -56.65      0.36      0.10
  2216                -2.93      0.02      0.00
  2217              -166.04      0.47      0.10
  2218               181.06      0.51      0.12
  2219                 4.03      0.03      0.00
  2221                16.59      0.05      0.00
  2222             -1359.47      0.96      0.16
